Date,DayOfWeek,Hour,MISO: Demand ISO Multiday Forecast(6947)-MW,PJM: ISO Original Forecasted Demand - PJM RTO(11019)-MW,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,PJM: Generation Forecast - Wind (Real Time)(49867)-MW,MISO: Next Day Wind Forecast(106728)-MW,ARGUS: NatGas - Average -  Transco Z6 Non-NY(4631)-$/MCF,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows MISO imports 5Min(7732)-MW,PJM: InterTieFlow-NYIS(6096)-MW
12/28/2021 11:00,Tuesday,11,76730,89172,18159,5091.66,11363,2.64,44,57,45,35,39,4801,-1287.17
12/28/2021 12:00,Tuesday,12,76590,87751,18051,5007.16,9599,2.62,46,59,46,35,41,5127.08,-1562.83
12/28/2021 13:00,Tuesday,13,76310,87275,18015,5036.28,8541,2.61,45,60,46,35,42,5585.58,-1633.5
12/28/2021 14:00,Tuesday,14,76030,86909,18105,4825.11,8446,2.59,47,60,47,34,42,5239.75,-1713
12/28/2021 15:00,Tuesday,15,75810,86960,18447,4381.53,8880,2.58,47,59,46,34,43,5029.42,-1919.17
12/28/2021 16:00,Tuesday,16,76330,89032,19292,3777.15,9744,2.56,46,58,46,35,43,4382.25,-1983.5
12/28/2021 17:00,Tuesday,17,78440,93642,20155,2727.3,10834,2.55,46,56,46,35,43,3622.17,-2016.67
12/28/2021 18:00,Tuesday,18,80110,94669,19993,2194.12,11881,2.54,47,54,46,35,42,3502.92,-1931.25
12/28/2021 19:00,Tuesday,19,79330,93450,19616,2058.63,12777,2.52,46,54,46,36,41,3746.67,-1861.33
12/28/2021 20:00,Tuesday,20,77810,91019,19040,2123.6,13286,2.51,46,54,46,36,41,3983.67,-1642.5
12/28/2021 21:00,Tuesday,21,75510,87756,18303,2411.06,13496,2.49,45,54,46,37,40,3986.75,-1639.08
12/28/2021 22:00,Tuesday,22,72280,83219,17224,2484.12,13353,2.48,44,54,46,36,39,4717.92,-1593.67
12/28/2021 23:00,Tuesday,23,68670,78621,16224,2697.54,12958,2.46,46,54,47,36,39,4315.25,-1438.83
12/29/2021 0:00,Wednesday,0,66570,76417,15284,2744.13,9032,2.46,45,54,45,35,36,5032.25,-1523.08
12/29/2021 1:00,Wednesday,1,64540,74370,14787,2967.01,8011,2.46,41,55,45,34,35,6350.67,-1506.17
12/29/2021 2:00,Wednesday,2,63280,73324,14468,3167.89,6865,2.46,41,55,44,35,35,6631.42,-1395.25
12/29/2021 3:00,Wednesday,3,62750,73312,14414,3015.61,5675,2.46,41,55,44,35,34,6228.33,-1397.17
12/29/2021 4:00,Wednesday,4,63030,74595,14734,2821.17,4750,2.46,41,56,44,36,34,6107.25,-1286.92
12/29/2021 5:00,Wednesday,5,64770,78401,15596,2507.91,4198,2.46,41,56,44,35,34,5620.33,-1319.08
12/29/2021 6:00,Wednesday,6,68430,84417,16903,2281.01,3752,2.46,42,57,44,34,33,5539.25,-1277.83
12/29/2021 7:00,Wednesday,7,73030,89182,18073,1956.77,3412,2.47,42,57,44,33,33,5487.75,-1321.17
12/29/2021 8:00,Wednesday,8,75230,90869,18519,1598.29,3176,2.47,42,56,44,31,32,5707.25,-1420.42
12/29/2021 9:00,Wednesday,9,76040,91075,18609,1237.48,3039,2.47,42,59,44,30,32,4721.25,-1388.25
12/29/2021 10:00,Wednesday,10,76850,90595,18501,1037.31,2867,2.47,43,61,45,28,33,4840.17,-1688.42
12/29/2021 11:00,Wednesday,11,77750,89785,18339,939.19,2627,2.47,43,63,46,29,34,4195.08,-1914.33
12/29/2021 12:00,Wednesday,12,78320,88783,18231,739.82,2472,2.47,43,64,47,30,36,3481.42,-1794.17
12/29/2021 13:00,Wednesday,13,78650,88382,18159,709.69,2440,2.47,44,65,48,31,37,3802.75,-1747.42
12/29/2021 14:00,Wednesday,14,78820,88092,18177,764.49,2544,2.48,43,65,49,31,38,3524.25,-1771.5
12/29/2021 15:00,Wednesday,15,78910,88550,18501,770.62,2733,2.48,44,64,49,31,38,3435.75,-1742.5
12/29/2021 16:00,Wednesday,16,79480,91033,19364,799.79,2878,2.48,44,63,49,31,38,3382.83,-1522.58
12/29/2021 17:00,Wednesday,17,81400,95354,20191,894.85,2960,2.48,45,61,48,31,38,3626.5,-1786.5
12/29/2021 18:00,Wednesday,18,83120,95943,20029,1233,2997,2.48,44,59,46,30,36,4013.83,-1970.42
12/29/2021 19:00,Wednesday,19,82370,94580,19687,1452.75,2899,2.48,44,57,46,29,35,4376.25,-1776.08
12/29/2021 20:00,Wednesday,20,80740,92447,19130,1453.55,2689,2.48,43,57,45,28,34,4620.83,-1921.92
12/29/2021 21:00,Wednesday,21,78580,89154,18401,1564.67,2478,2.49,44,56,45,28,34,4865.17,-1942.5
12/29/2021 22:00,Wednesday,22,75620,84574,17397,1656.83,2202,2.49,43,55,44,28,34,4929.92,-1739.58
12/29/2021 23:00,Wednesday,23,72280,79952,16271,1730.68,1940,2.49,44,55,44,27,33,4341.08,-1972.58
12/30/2021 0:00,Thursday,0,68170,76094,15439,1490.86,2349,2.49,43,54,43,28,34,5109.33,-1824.08
12/30/2021 1:00,Thursday,1,66090,73951,15006,1059.07,2329,2.5,43,53,43,29,33,5808.42,-1714.67
12/30/2021 2:00,Thursday,2,64840,72913,14729,837.22,2458,2.51,45,53,43,29,33,5530.17,-1400.42
12/30/2021 3:00,Thursday,3,64290,72799,14729,782.33,2645,2.52,44,52,43,30,33,5576.75,-1536
12/30/2021 4:00,Thursday,4,64550,73621,15024,650.5,2837,2.53,43,52,42,30,33,5558.17,-1405.92
12/30/2021 5:00,Thursday,5,66070,76169,15751,717.13,3190,2.54,44,52,42,29,33,4834.83,-1429.75
12/30/2021 6:00,Thursday,6,69260,80924,17466,623.96,3594,2.55,45,52,42,29,33,4731.17,-1714.75
12/30/2021 7:00,Thursday,7,73620,84991,18453,456.14,3857,2.56,43,52,42,29,33,3922.33,-1811.58
12/30/2021 8:00,Thursday,8,75880,87301,18765,354.71,4484,2.57,44,51,42,29,33,3886,-1937.5
12/30/2021 9:00,Thursday,9,76850,88260,18886,224.54,5306,2.58,44,52,42,29,33,3871.58,-2027
12/30/2021 10:00,Thursday,10,77510,88526,18852,233.53,5630,2.58,45,54,44,30,35,4115.17,-1873.58
12/30/2021 11:00,Thursday,11,77990,88536,18696,372.16,5610,2.59,47,56,46,32,37,3774.83,-2044.67
12/30/2021 12:00,Thursday,12,78160,88158,18471,463.32,6170,2.6,47,57,47,33,39,3581.67,-2111.92
12/30/2021 13:00,Thursday,13,78110,87999,18332,627.34,6700,2.61,48,58,49,34,40,3601.92,-2174.42
12/30/2021 14:00,Thursday,14,77860,87843,18332,687.82,6905,2.62,49,59,50,35,42,3533.5,-2240.83
12/30/2021 15:00,Thursday,15,77520,87826,18696,720.1,6861,2.63,48,59,50,36,43,3649,-2307.75
12/30/2021 16:00,Thursday,16,77770,89659,19527,756.16,6657,2.64,49,58,50,37,43,3334.67,-2271.75
12/30/2021 17:00,Thursday,17,79500,93869,20388,1036.41,6681,2.65,48,56,49,36,43,2924.25,-2260.25
12/30/2021 18:00,Thursday,18,81240,93683,20190,1132.44,6895,2.66,48,55,48,36,41,3169,-2009.25
12/30/2021 19:00,Thursday,19,80640,91948,19849,1173.74,7016,2.67,49,53,47,36,40,3384.92,-2171.92
12/30/2021 20:00,Thursday,20,79230,89224,19328,1288.48,7115,2.68,48,53,47,36,40,3704.92,-2264.75
12/30/2021 21:00,Thursday,21,77300,85881,18663,1302.88,7181,2.68,48,52,46,36,39,4501.08,-2253.75
12/30/2021 22:00,Thursday,22,74600,81577,17513,1382.74,7175,2.69,48,52,46,35,39,4721.08,-2174.42
12/30/2021 23:00,Thursday,23,71540,77196,16489,1317.3,7224,2.7,48,52,45,35,38,4813,-1706.83
12/31/2021 0:00,Friday,0,68430,73557,15447,1235.37,6736,2.71,49,53,46,35,39,5464.17,-1735.92
12/31/2021 1:00,Friday,1,66260,71317,14926,1103.81,6803,2.72,49,53,46,35,39,5956.67,-1682
12/31/2021 2:00,Friday,2,64910,69988,14487,916.16,6862,2.73,48,53,46,34,38,6039.08,-1602.75
12/31/2021 3:00,Friday,3,64260,69412,14315,793.65,7094,2.74,48,53,46,34,38,5856.08,-1615.33
