Date,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,GS-PIQ: PJM-E Demand Forecast (Mod) Multi-Day (Details)(4354)-MW,GS-PIQ: MISO Demand Forecast (Zonal Sum) Multi-Day (Details)(47581)-MW,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows Exports 5Min(6553)-MW
8/18/2021 6:00,0.9260467501325566,-0.02110013316509296,0.5105475826445919,1.2822791796218682,1.3774865134477459,1.3085400129403135,1.1906694134602225,1.2265916839975382,0.35734406600152846
8/18/2021 7:00,0.992199538804896,-0.02413524817628234,0.3402584362160786,1.3774505693735408,1.3844581697124378,1.3099315001601552,1.1970671072886367,1.2492417204970052,0.26353149602636006
8/18/2021 8:00,1.2077316706161367,0.25475856603590263,0.499640106310844,1.2849838407719005,1.3239369092598563,1.258599851701538,1.2089334483987018,1.2675388154047234,0.310578744783431
8/18/2021 9:00,1.3028875964478486,0.5401039169207018,0.8673414902750106,1.2638718056480498,1.2539404970559107,1.2302433319993509,1.188962053911616,1.3034282766014478,0.12649542948527312
8/18/2021 10:00,1.3647938832332371,0.7489065320686619,1.2870186519975535,1.274453207657634,1.1938235158927084,1.1227234057480073,1.2323434880025892,1.297413506007706,0.2678378577345168
8/18/2021 11:00,1.4000270262757664,0.8194991234956004,1.5421348850361405,1.201743142370037,1.0917595801340207,1.0418931674982135,1.1822711196185423,1.291563206786856,0.30134240633449816
8/18/2021 12:00,1.4426185472318611,0.8765035050850472,1.6527483092678468,1.1401200039459551,1.0916017031278107,1.0280385563305334,1.1270184837996933,1.319962404152352,0.23837455794966012
8/18/2021 13:00,1.4481538301407268,0.9172015207061243,1.7141492919493277,1.1307679669267119,1.06186411036934,0.998033304116277,1.1369574438422156,1.2616603445420826,0.19937960363565302
8/18/2021 14:00,1.4364476236319035,0.9106456321732085,1.715323562644015,1.2006238391893864,1.0124831357575963,0.9898514759339256,1.121883827844473,1.2537535921578677,0.30398476725920176
8/18/2021 15:00,1.452274234228723,0.9172354456962309,1.7027887412974665,1.0938278390302139,1.0667666620444427,1.0224247609540829,1.174961571397821,1.2534010066907435,0.5073084589475882
8/18/2021 16:00,1.425768880066783,0.9015368186507505,1.6885739417234902,1.0935891805752953,1.089127141535575,1.0589616748979918,1.1594674384964565,1.2422586998359904,0.584226753019856
8/18/2021 17:00,1.3994753516383833,0.8629791956788057,1.6718556277413166,1.2124956422739508,1.099602966700927,1.0260768234736144,1.1700878583230399,1.1943216145783981,0.9726471753280478
8/18/2021 18:00,1.4215368242812083,0.8466769532566305,1.6288559031903527,1.110862862728991,1.1488151966373445,1.0732839654102353,1.2012368255987882,1.2317582791960178,1.0441849591864472
8/18/2021 19:00,1.4690669734742505,0.8035974275618372,1.6179573512960936,1.1805731660125496,1.1689409336813008,1.1076618304177346,1.1842540901309864,1.2439691774982187,0.8557585356143302
