,Date,BF/Ref Gas,Biomass,Hydro,Non-Fossil,Solar,Uranium,Waste Biomass,Wind,Gasoil,LSFO,BIT - CAPP,BIT - ILB,BIT - NAPP,BIT - UB,Lignite,SUB - PRB,ANR LA,ANR OK,Algonquin Citygate,Algonquin Receipts,Carthage Hub,Chicago Citygate,Columbia Gulf; mainline,Consumers,Dominion-South,El Paso Permian,GTN Malin,Henry Hub,Iroquois Zone 2,Katy,NBPL Ventura,NGPL Midcon,NNG Demarc,NNG Ventura,Oneok OK,PG and E Citygate,Socal Citygate,Southern Star,TETCO M1 30-in,TETCO M3,TGP Z6 del,Transco Z5 del,Transco Z6 NY,Transco Z6 Non-NY,Waha
140,2021-05-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.39,1.46,2.06,1.279999971,1.804999948,0.68,2.81,2.66,2.375,2.7,2.77,2.77,2.805,2.275,2.275,2.71,2.85,2.85,2.835,2.68,2.65,2.71,2.68,2.605,3.925,3.38,2.63,2.76,2.4,2.4,2.555,2.89,2.42,2.64,0.0
141,2021-05-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.4,1.46,2.07,1.279999971,1.804999948,0.68,2.79,2.595,2.375,2.675,2.74,2.74,2.77,2.32,2.32,2.65,2.81,2.81,2.755,2.65,2.595,2.685,2.625,2.565,3.805,3.015,2.615,2.76,2.435,2.435,2.555,2.905,2.51,2.48,0.0
142,2021-05-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.41,1.46,2.08,1.279999971,1.804999948,0.68,2.79,2.595,2.375,2.675,2.74,2.74,2.77,2.32,2.32,2.65,2.81,2.81,2.755,2.65,2.595,2.685,2.625,2.565,3.805,3.015,2.615,2.76,2.435,2.435,2.555,2.905,2.51,2.48,0.0
143,2021-05-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.42,1.46,2.09,1.279999971,1.804999948,0.68,2.79,2.595,2.375,2.675,2.74,2.74,2.77,2.32,2.32,2.65,2.81,2.81,2.755,2.65,2.595,2.685,2.625,2.565,3.805,3.015,2.615,2.76,2.435,2.435,2.555,2.905,2.51,2.48,0.0
144,2021-05-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.43,1.46,2.1,1.279999971,1.804999948,0.68,2.8,2.635,2.34,2.72,2.71,2.71,2.755,2.235,2.235,2.8,2.78,2.78,2.86,2.64,2.645,2.67,2.645,2.575,3.91,3.91,2.635,2.76,2.38,2.38,2.545,2.905,2.45,2.555,0.0
145,2021-05-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.44,1.46,2.11,1.279999971,1.804999948,0.68,2.8,2.605,2.525,2.71,2.775,2.775,2.77,2.25,2.25,2.79,2.835,2.835,2.87,2.695,2.61,2.71,2.675,2.675,3.835,3.98,2.63,2.69,2.4,2.4,2.645,2.97,2.475,2.475,0.0
146,2021-05-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.45,1.46,2.12,1.279999971,1.804999948,0.68,2.835,2.675,2.295,2.72,2.805,2.805,2.82,2.23,2.23,2.755,2.875,2.875,2.875,2.745,2.68,2.76,2.75,2.61,3.745,4.095,2.625,2.7,2.34,2.34,2.565,2.96,2.39,2.505,0.0
147,2021-05-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.825,2.625,1.985,2.665,2.715,2.715,2.79,2.195,2.195,2.77,2.845,2.845,2.795,2.655,2.645,2.66,2.66,2.705,3.77,3.49,2.66,2.7,2.28,2.28,2.33,2.84,2.295,2.555,0.0
148,2021-05-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.825,2.625,1.985,2.665,2.715,2.715,2.79,2.195,2.195,2.77,2.845,2.845,2.795,2.655,2.645,2.66,2.66,2.705,3.77,3.49,2.66,2.7,2.28,2.28,2.33,2.84,2.295,2.555,0.0
149,2021-05-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.825,2.625,1.985,2.665,2.715,2.715,2.79,2.195,2.195,2.77,2.845,2.845,2.795,2.655,2.645,2.66,2.66,2.705,3.77,3.49,2.66,2.7,2.28,2.28,2.33,2.84,2.295,2.555,0.0
150,2021-05-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.825,2.625,1.985,2.665,2.715,2.715,2.79,2.195,2.195,2.77,2.845,2.845,2.795,2.655,2.645,2.66,2.66,2.705,3.77,3.49,2.66,2.7,2.28,2.28,2.33,2.84,2.295,2.555,0.0
151,2021-06-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.8,2.675,2.145,2.715,2.8,2.8,2.82,2.225,2.225,2.895,2.85,2.85,2.8,2.68,2.65,2.7,2.68,2.6,3.89,4.715,2.665,2.7,2.355,2.355,2.34,2.895,2.345,2.615,0.0
152,2021-06-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.87,2.88,1.92,2.975,2.96,2.96,2.95,1.92,1.92,3.065,2.965,2.965,3.015,2.885,2.835,2.9,2.885,2.875,4.04,4.915,2.87,2.7,2.15,2.15,2.31,3.045,2.185,2.89,0.0
153,2021-06-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.945,2.845,2.23,2.91,2.965,2.965,2.935,2.01,2.01,3.115,3.05,3.05,2.985,2.9,2.86,2.905,2.89,2.76,4.045,4.48,2.845,2.7,2.09,2.09,2.39,3.11,2.135,2.905,0.0
154,2021-06-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.89,2.73,1.92,2.84,3.0,3.0,2.88,1.945,1.945,2.815,3.015,3.015,2.97,2.83,2.72,2.805,2.82,2.73,4.01,4.115,2.75,2.9,2.045,2.045,2.33,3.06,2.09,2.705,0.0
155,2021-06-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.825,2.675,2.88,2.8,2.88,2.88,2.875,1.92,1.92,2.71,2.955,2.955,2.875,2.83,2.65,2.805,2.81,2.52,3.885,2.985,2.675,2.825,2.65,2.65,2.9,3.035,2.685,2.63,0.0
156,2021-06-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.825,2.675,2.88,2.8,2.88,2.88,2.875,1.92,1.92,2.71,2.955,2.955,2.875,2.83,2.65,2.805,2.81,2.52,3.885,2.985,2.675,2.825,2.65,2.65,2.9,3.035,2.685,2.63,0.0
157,2021-06-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.825,2.675,2.88,2.8,2.88,2.88,2.875,1.92,1.92,2.71,2.955,2.955,2.875,2.83,2.65,2.805,2.81,2.52,3.885,2.985,2.675,2.825,2.65,2.65,2.9,3.035,2.685,2.63,0.0
158,2021-06-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,2.955,2.67,3.635,2.85,3.02,3.02,2.975,1.955,1.955,2.745,2.98,2.98,3.015,2.91,2.68,2.845,2.905,2.685,3.865,3.75,2.705,2.98,2.48,2.48,3.785,3.125,2.815,2.28,0.0
159,2021-06-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,3.045,2.865,3.09,2.965,3.06,3.06,3.06,2.1,2.1,2.875,3.105,3.105,3.04,3.015,2.85,3.03,3.035,2.75,3.805,3.635,2.865,3.0,2.485,2.485,3.025,3.21,2.91,2.78,0.0
160,2021-06-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,3.055,2.895,2.62,2.935,3.07,3.07,3.03,2.0,2.0,2.89,3.1,3.1,3.015,3.015,2.875,3.03,3.015,2.92,3.87,3.5,2.9,2.98,2.23,2.23,2.52,3.255,2.29,2.775,0.0
161,2021-06-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,3.1,2.925,2.34,3.0,3.065,3.065,3.05,2.005,2.005,2.935,3.09,3.09,3.115,2.99,2.935,2.985,2.995,2.99,3.84,3.445,2.94,3.04,2.06,2.06,2.415,3.215,2.075,2.88,0.0
162,2021-06-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,3.165,3.07,2.135,3.195,3.155,3.155,3.14,2.01,2.01,3.235,3.21,3.21,3.2,3.09,3.095,3.14,3.095,3.165,4.11,4.56,3.105,3.1,2.085,2.085,2.57,3.305,2.05,3.18,0.0
163,2021-06-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,3.165,3.07,2.135,3.195,3.155,3.155,3.14,2.01,2.01,3.235,3.21,3.21,3.2,3.09,3.095,3.14,3.095,3.165,4.11,4.56,3.105,3.1,2.085,2.085,2.57,3.305,2.05,3.18,0.0
164,2021-06-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,3.165,3.07,2.135,3.195,3.155,3.155,3.14,2.01,2.01,3.235,3.21,3.21,3.2,3.09,3.095,3.14,3.095,3.165,4.11,4.56,3.105,3.1,2.085,2.085,2.57,3.305,2.05,3.18,0.0
165,2021-06-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,3.17,3.13,2.335,3.21,3.21,3.21,3.185,2.095,2.095,3.49,3.275,3.275,3.305,3.16,3.135,3.19,3.155,3.05,4.52,8.225,3.175,3.255,2.235,2.235,2.675,3.36,2.285,2.89,0.0
166,2021-06-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,3.18,3.14,2.315,3.18,3.21,3.21,3.185,2.11,2.11,3.365,3.3,3.3,3.385,3.145,3.13,3.175,3.15,3.065,4.67,6.3,3.15,3.15,2.215,2.215,2.675,3.305,2.275,3.01,0.0
167,2021-06-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.46,1.46,2.13,1.279999971,1.804999948,0.68,3.08,3.065,2.355,3.075,3.11,3.11,3.085,2.11,2.11,3.415,3.17,3.17,3.2,3.04,3.05,3.085,3.025,3.01,4.69,5.66,3.07,3.05,2.28,2.28,2.67,3.235,2.31,3.035,0.0
168,2021-06-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.47,1.46,2.13,1.279999971,1.804999948,0.68,3.125,3.04,2.49,3.035,3.115,3.115,3.085,2.215,2.215,3.34,3.195,3.195,3.2,3.025,3.05,3.095,3.03,3.02,4.57,6.15,3.075,3.045,2.425,2.425,2.635,3.24,2.44,2.96,0.0
169,2021-06-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.48,1.46,2.14,1.279999971,1.804999948,0.68,3.08,3.05,2.895,3.035,3.075,3.075,3.05,2.335,2.335,3.14,3.16,3.16,3.145,2.985,3.01,3.085,2.99,2.905,4.615,5.295,3.03,3.045,2.635,2.635,3.04,3.235,2.705,2.995,0.0
170,2021-06-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.49,1.46,2.15,1.279999971,1.804999948,0.68,3.08,3.05,2.895,3.035,3.075,3.075,3.05,2.335,2.335,3.14,3.16,3.16,3.145,2.985,3.01,3.085,2.99,2.905,4.615,5.295,3.03,3.045,2.635,2.635,3.04,3.235,2.705,2.995,0.0
171,2021-06-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.5,1.46,2.16,1.279999971,1.804999948,0.68,3.08,3.05,2.895,3.035,3.075,3.075,3.05,2.335,2.335,3.14,3.16,3.16,3.145,2.985,3.01,3.085,2.99,2.905,4.615,5.295,3.03,3.045,2.635,2.635,3.04,3.235,2.705,2.995,0.0
172,2021-06-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.51,1.46,2.17,1.279999971,1.804999948,0.68,2.97,2.915,2.64,3.07,3.005,3.005,3.015,2.41,2.41,3.34,3.15,3.15,3.045,2.94,2.94,3.01,2.935,2.84,4.55,5.2,2.965,3.015,2.55,2.55,2.6,3.175,2.57,2.96,0.0
173,2021-06-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.52,1.46,2.18,1.279999971,1.804999948,0.68,3.165,2.965,2.54,3.09,3.06,3.06,3.08,2.45,2.45,3.275,3.22,3.22,3.205,2.995,2.905,3.035,2.995,2.825,4.685,5.15,3.0,3.035,2.535,2.535,2.63,3.32,2.565,2.87,0.0
174,2021-06-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.53,1.46,2.19,1.279999971,1.804999948,0.68,3.24,2.965,2.62,3.245,3.155,3.155,3.175,2.455,2.455,3.525,3.33,3.33,3.325,3.065,2.935,3.08,3.065,2.855,4.87,4.09,3.02,3.065,2.515,2.515,2.795,3.365,2.44,2.66,0.0
175,2021-06-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.53,1.46,2.18,1.279999971,1.804999948,0.68,3.255,3.03,2.625,3.25,3.2,3.2,3.15,2.43,2.43,3.455,3.3,3.3,3.275,3.12,3.04,3.15,3.12,2.955,4.755,4.24,3.055,3.23,2.595,2.595,2.73,3.385,2.655,3.0,0.0
176,2021-06-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.51,1.47,2.16,1.279999971,1.804999948,0.68,3.35,3.175,3.875,3.35,3.335,3.335,3.315,2.69,2.69,3.585,3.41,3.41,3.405,3.255,3.19,3.315,3.26,3.2,4.765,5.46,3.265,3.34,3.05,3.05,3.845,3.57,3.135,3.07,0.0
177,2021-06-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.49,1.47,2.14,1.279999971,1.804999948,0.67,3.35,3.175,3.875,3.35,3.335,3.335,3.315,2.69,2.69,3.585,3.41,3.41,3.405,3.255,3.19,3.315,3.26,3.2,4.765,5.46,3.265,3.34,3.05,3.05,3.845,3.57,3.135,3.07,0.0
178,2021-06-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.47,1.47,2.12,1.279999971,1.804999948,0.67,3.35,3.175,3.875,3.35,3.335,3.335,3.315,2.69,2.69,3.585,3.41,3.41,3.405,3.255,3.19,3.315,3.26,3.2,4.765,5.46,3.265,3.34,3.05,3.05,3.845,3.57,3.135,3.07,0.0
179,2021-06-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.45,1.48,2.1,1.279999971,1.804999948,0.67,3.53,3.455,4.855,3.45,3.595,3.595,3.52,3.075,3.075,3.865,3.565,3.565,3.57,3.535,3.47,3.595,3.525,3.49,5.175,6.55,3.465,3.34,3.75,3.75,4.8,3.82,3.82,3.49,0.0
180,2021-06-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.43,1.48,2.08,1.279999971,1.804999948,0.66,3.675,3.625,5.145,3.605,3.745,3.745,3.655,3.105,3.105,3.91,3.74,3.74,3.76,3.665,3.655,3.745,3.675,3.69,5.305,7.065,3.655,3.34,3.9,3.9,6.97,3.92,3.885,3.715,0.0
181,2021-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.41,1.49,2.06,1.279999971,1.804999948,0.66,3.595,3.48,4.165,3.56,3.555,3.555,3.56,2.805,2.805,3.515,3.72,3.72,3.65,3.565,3.48,3.655,3.57,3.465,5.045,5.45,3.49,3.55,3.025,3.025,4.245,3.79,3.14,3.525,0.0
182,2021-07-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.41,1.49,2.06,1.279999971,1.804999948,0.66,3.585,3.42,2.76,3.43,3.46,3.46,3.49,2.66,2.66,3.42,3.745,3.745,3.61,3.415,3.43,3.485,3.425,3.455,4.775,4.505,3.415,3.5,2.81,2.81,2.8,3.7,2.885,3.47,0.0
183,2021-07-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.43,1.48,2.08,1.279999971,1.804999948,0.66,3.585,3.38,2.885,3.505,3.43,3.43,3.44,2.725,2.725,3.255,3.615,3.615,3.5,3.37,3.395,3.455,3.375,3.435,4.37,4.25,3.365,3.44,3.02,3.02,2.91,3.61,3.08,3.35,0.0
184,2021-07-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.45,1.48,2.1,1.279999971,1.804999948,0.67,3.585,3.38,2.885,3.505,3.43,3.43,3.44,2.725,2.725,3.255,3.615,3.615,3.5,3.37,3.395,3.455,3.375,3.435,4.37,4.25,3.365,3.44,3.02,3.02,2.91,3.61,3.08,3.35,0.0
185,2021-07-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.47,1.48,2.12,1.279999971,1.804999948,0.67,3.585,3.38,2.885,3.505,3.43,3.43,3.44,2.725,2.725,3.255,3.615,3.615,3.5,3.37,3.395,3.455,3.375,3.435,4.37,4.25,3.365,3.44,3.02,3.02,2.91,3.61,3.08,3.35,0.0
186,2021-07-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.49,1.47,2.14,1.279999971,1.804999948,0.67,3.585,3.38,2.885,3.505,3.43,3.43,3.44,2.725,2.725,3.255,3.615,3.615,3.5,3.37,3.395,3.455,3.375,3.435,4.37,4.25,3.365,3.44,3.02,3.02,2.91,3.61,3.08,3.35,0.0
187,2021-07-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.51,1.47,2.16,1.279999971,1.804999948,0.68,3.54,3.43,3.68,3.485,3.455,3.455,3.47,2.895,2.895,3.555,3.7,3.7,3.595,3.41,3.425,3.53,3.425,3.44,4.725,4.305,3.435,3.44,3.705,3.705,3.705,3.785,3.755,3.485,0.0
188,2021-07-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.53,1.46,2.18,1.279999971,1.804999948,0.68,3.48,3.32,3.005,3.43,3.41,3.41,3.37,2.725,2.725,3.56,3.595,3.595,3.485,3.305,3.36,3.45,3.305,3.31,4.705,5.25,3.365,3.37,3.21,3.21,3.0,3.605,3.25,3.435,0.0
189,2021-07-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.54,1.46,2.19,1.279999971,1.804999948,0.68,3.585,3.38,2.995,3.445,3.44,3.44,3.415,2.76,2.76,3.81,3.535,3.535,3.555,3.375,3.39,3.47,3.34,3.37,4.895,6.005,3.37,3.45,3.125,3.125,2.97,3.72,3.125,3.435,0.0
190,2021-07-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.53,1.47,2.18,1.279999971,1.804999948,0.68,3.64,3.43,2.99,3.43,3.505,3.505,3.485,2.845,2.845,3.955,3.705,3.705,3.62,3.395,3.415,3.51,3.405,3.355,4.95,6.735,3.405,3.5,3.145,3.145,3.025,3.785,3.165,3.485,0.0
191,2021-07-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.52,1.47,2.17,1.279999971,1.804999948,0.68,3.64,3.43,2.99,3.43,3.505,3.505,3.485,2.845,2.845,3.955,3.705,3.705,3.62,3.395,3.415,3.51,3.405,3.355,4.95,6.735,3.405,3.5,3.145,3.145,3.025,3.785,3.165,3.485,0.0
192,2021-07-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.51,1.47,2.16,1.279999971,1.804999948,0.68,3.64,3.43,2.99,3.43,3.505,3.505,3.485,2.845,2.845,3.955,3.705,3.705,3.62,3.395,3.415,3.51,3.405,3.355,4.95,6.735,3.405,3.5,3.145,3.145,3.025,3.785,3.165,3.485,0.0
193,2021-07-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.5,1.48,2.15,1.279999971,1.804999948,0.68,3.58,3.445,3.305,3.43,3.555,3.555,3.55,3.015,3.015,3.59,3.705,3.705,3.635,3.485,3.46,3.575,3.465,3.4,5.135,8.045,3.455,3.5,3.465,3.465,3.405,3.84,3.51,3.49,0.0
194,2021-07-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.49,1.48,2.14,1.279999971,1.804999948,0.68,3.555,3.37,3.48,3.405,3.535,3.535,3.53,3.09,3.09,3.36,3.715,3.715,3.585,3.465,3.4,3.5,3.45,3.31,5.21,6.57,3.345,3.5,3.585,3.585,3.54,3.79,3.635,3.38,0.0
195,2021-07-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.48,1.49,2.13,1.279999971,1.804999948,0.68,3.575,3.41,3.535,3.46,3.555,3.555,3.565,3.12,3.12,3.43,3.75,3.75,3.59,3.5,3.405,3.535,3.495,3.35,5.015,6.45,3.405,3.5,3.595,3.595,3.52,3.805,3.665,3.395,0.0
196,2021-07-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.48,1.49,2.12,1.279999971,1.804999948,0.68,3.54,3.385,3.685,3.46,3.48,3.48,3.535,3.055,3.055,3.515,3.685,3.685,3.605,3.45,3.4,3.48,3.45,3.415,5.015,6.41,3.4,3.5,3.54,3.54,3.7,3.755,3.645,3.37,0.0
197,2021-07-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.48,1.49,2.12,1.279999971,1.804999948,0.68,3.51,3.395,3.22,3.435,3.465,3.465,3.5,2.925,2.925,3.715,3.69,3.69,3.62,3.38,3.38,3.47,3.38,3.355,5.045,6.24,3.365,3.5,3.305,3.305,3.21,3.745,3.38,3.395,0.0
198,2021-07-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.48,1.49,2.12,1.279999971,1.804999948,0.68,3.51,3.395,3.22,3.435,3.465,3.465,3.5,2.925,2.925,3.715,3.69,3.69,3.62,3.38,3.38,3.47,3.38,3.355,5.045,6.24,3.365,3.5,3.305,3.305,3.21,3.745,3.38,3.395,0.0
199,2021-07-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.48,1.49,2.12,1.279999971,1.804999948,0.68,3.51,3.395,3.22,3.435,3.465,3.465,3.5,2.925,2.925,3.715,3.69,3.69,3.62,3.38,3.38,3.47,3.38,3.355,5.045,6.24,3.365,3.5,3.305,3.305,3.21,3.745,3.38,3.395,0.0
200,2021-07-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.48,1.49,2.12,1.279999971,1.804999948,0.68,3.59,3.5,3.705,3.485,3.645,3.645,3.605,2.995,2.995,3.81,3.745,3.745,3.67,3.615,3.485,3.665,3.615,3.46,5.255,7.335,3.41,3.5,3.385,3.385,3.645,3.73,3.37,3.515,0.0
